iter	Logloss
324	0.04557077037
325	0.04543701808
326	0.0453276019
327	0.0451974367
328	0.04505942793
329	0.04494738484
330	0.044815538
331	0.04470176268
332	0.04457226476
333	0.04445174107
334	0.04433668473
335	0.04422392398
336	0.04411700873
337	0.04398873324
338	0.04387523591
339	0.04374373426
340	0.0436209108
341	0.04350913605
342	0.04338420702
343	0.04326531626
344	0.04315137212
345	0.04303839741
346	0.04293045899
347	0.04283273005
348	0.04273137475
349	0.04263569426
350	0.04252580964
351	0.0424320092
352	0.04232287375
353	0.04220256864
354	0.04208473989
355	0.04196661299
356	0.04186454254
357	0.04175756913
358	0.04164839589
359	0.041546788
360	0.04144571007
361	0.04134136504
362	0.04122332023
363	0.04110656337
364	0.04100323059
365	0.04090477705
366	0.04078785641
367	0.0406853232
368	0.04057575647
369	0.04047121575
370	0.04037079439
371	0.04026043252
372	0.04016494835
373	0.04006215372
374	0.03997593438
375	0.03988214528
376	0.0397940925
377	0.03970714583
378	0.0396205748
379	0.03952636345
380	0.03942017238
381	0.03932895602
382	0.03923785912
383	0.03913701363
384	0.03903005786
385	0.03893657174
386	0.03882609228
387	0.0387351726
388	0.03862908505
389	0.03853897374
390	0.03844332852
391	0.03835869549
392	0.03825067812
393	0.03816253716
394	0.03806855824
395	0.0379732222
396	0.03787278016
397	0.03778152548
398	0.03769447477
399	0.03758836097
400	0.03748788586
401	0.03738953247
402	0.03730108726
403	0.03720745522
404	0.03711234017
405	0.03702158531
406	0.03694233649
407	0.03686586438
408	0.036789121
409	0.03671501618
410	0.03661869581
411	0.03651969877
412	0.03644624705
413	0.03635101642
414	0.03626583684
415	0.03618307767
416	0.03610855344
417	0.03601515067
418	0.03593427239
419	0.03586105962
420	0.03576672796
421	0.03568473423
422	0.03560574472
423	0.03552755098
424	0.03544612857
425	0.03535211375
426	0.03527860146
427	0.03519620333
428	0.03511566761
429	0.0350329477
430	0.03494301508
431	0.03485464819
432	0.03478489285
433	0.03470954366
434	0.03463000098
435	0.03454821921
436	0.0344579771
437	0.03438273614
438	0.03429800842
439	0.03421183422
440	0.03413608598
441	0.0340681622
442	0.03398804484
443	0.03390167569
444	0.03382789569
445	0.03375515818
446	0.03368384153
447	0.03360574144
448	0.03354193029
449	0.03345662663
450	0.03338089634
451	0.03330473919
452	0.03321787441
453	0.03314662158
454	0.03307723474
455	0.03299451704
456	0.03292487404
457	0.03285584582
458	0.03277871389
459	0.03270527593
460	0.0326249042
461	0.03256064855
462	0.0324893088
463	0.03242047586
464	0.03236069085
465	0.03227820495
466	0.0322064714
467	0.03212656633
468	0.03206159878
469	0.03199438459
470	0.03192327706
471	0.03185166834
472	0.03177172337
473	0.03169183404
474	0.03163081704
475	0.03155039964
476	0.03148029943
477	0.03140990023
478	0.03134276194
479	0.03127326014
480	0.03120429838
481	0.03113275454
482	0.03107765245
483	0.03101552504
484	0.0309388163
485	0.0308720234
486	0.03080606828
487	0.03072922159
488	0.03066368872
489	0.03059974876
490	0.03053495465
491	0.03046517108
492	0.03040783188
493	0.0303328222
494	0.03026921788
495	0.0302079421
496	0.03014844097
497	0.03008753337
498	0.0300247285
499	0.02996132249
500	0.02990375852
501	0.02983034901
502	0.02977093512
503	0.02970634174
504	0.02963368497
505	0.02957080388
506	0.02950461149
507	0.02943464514
508	0.02936830483
509	0.029294739
510	0.0292366563
511	0.02917609998
512	0.02910583138
513	0.02903532341
514	0.02896613468
515	0.02890725411
516	0.02884686103
517	0.02878275594
518	0.02872121287
519	0.02865640333
520	0.0286030551
521	0.02853600919
522	0.02847616266
523	0.02841971478
524	0.02836002457
525	0.02830578125
526	0.02824000985
527	0.02817374365
528	0.02812100528
529	0.02806453976
530	0.02800488766
531	0.02794310512
532	0.02788573296
533	0.02782172896
534	0.02776117568
535	0.0277059432
536	0.02764313109
537	0.0275905759
538	0.02753056277
539	0.02746458633
540	0.02741065418
541	0.02735880428
542	0.0273028261
543	0.02724999775
544	0.02719555275
545	0.02714557639
546	0.027087182
547	0.02702950297
548	0.02696676057
549	0.02690420913
550	0.02685380118
551	0.02679746973
552	0.02673763412
553	0.02668341043
554	0.0266301275
555	0.02658359892
556	0.02652535445
557	0.02647149064
558	0.02640872682
559	0.02635914195
560	0.02630758244
561	0.0262451658
562	0.0261896065
563	0.02613443543
564	0.02608145811
565	0.0260200217
566	0.0259721128
567	0.02592500912
568	0.02587362997
569	0.02581527914
570	0.02576392487
571	0.02570298095
572	0.02564761839
573	0.02559920735
574	0.02554793549
575	0.02549647676
576	0.02544183807
577	0.02538883166
578	0.02533657075
579	0.02527926641
580	0.02522845722
581	0.0251820521
582	0.02513860239
583	0.02508701285
584	0.02503474847
585	0.02497750376
586	0.02492090901
587	0.02487100488
588	0.02482019653
589	0.02477584647
590	0.0247215263
591	0.02467701111
592	0.02462130305
593	0.02457278954
594	0.02452457597
595	0.02447192578
596	0.02442405634
597	0.02437111167
598	0.0243255227
599	0.02427758671
600	0.02423560803
601	0.0241940516
602	0.02414346067
603	0.02408821863
604	0.02404285317
605	0.02398758552
606	0.02393520188
607	0.02388930006
608	0.02384162905
609	0.02378862254
610	0.02373365682
611	0.02368964817
612	0.0236398631
613	0.02359175252
614	0.02354396676
615	0.02349940421
616	0.02344573452
617	0.02340600156
618	0.02335409549
619	0.02331164355
620	0.02326559842
621	0.02322066035
622	0.02317362029
623	0.0231232219
624	0.02307454713
625	0.02302953642
626	0.02297804939
627	0.02292699149
628	0.02288456054
629	0.02284020319
630	0.02279272425
631	0.02274300668
632	0.0226979136
633	0.02265402589
634	0.02261483165
635	0.02257354351
636	0.02252204651
637	0.02246969495
638	0.02243170891
639	0.02238379707
640	0.02233988406
641	0.02230094556
642	0.02226474352
643	0.02222304704
644	0.02217874937
645	0.02212780165
646	0.02208602281
647	0.02203990609
648	0.02199744086
649	0.021952603
650	0.02190499472
651	0.02185660845
652	0.02181395913
653	0.02176685666
654	0.02172515372
655	0.02168422699
656	0.02163798003
657	0.02159822984
658	0.02155616744
659	0.0215192987
660	0.02147372816
661	0.02143216312
662	0.02138556714
663	0.02134511745
664	0.02130194967
665	0.02126349536
666	0.02122491769
667	0.02118663114
668	0.02114083225
669	0.02109853353
670	0.02105322959
671	0.02101225335
672	0.02097363474
673	0.02093579254
674	0.0208913113
675	0.0208510857
676	0.02081382857
677	0.02077712513
678	0.02073578922
679	0.02069198282
680	0.02065652748
681	0.0206128667
682	0.02057418914
683	0.02053732013
684	0.02050187214
685	0.02046172905
686	0.02042490887
687	0.0203827113
688	0.02033901593
689	0.0203010742
690	0.02026146091
691	0.02022474786
692	0.02018822882
693	0.02014433199
694	0.02010371033
695	0.0200642499
696	0.02002787286
697	0.01998527719
698	0.01994622074
699	0.01991085112
700	0.01986851528
701	0.01982703376
702	0.01979385536
703	0.0197568409
704	0.01972021399
705	0.01968239746
706	0.01964655336
707	0.01960601422
708	0.01956981806
709	0.01953471531
710	0.01949274214
711	0.01945722486
712	0.01942159572
713	0.01938401288
714	0.01935236289
715	0.01931541662
716	0.0192755192
717	0.01923419798
718	0.01920071062
719	0.01916524756
720	0.01912431379
721	0.01908869116
722	0.01905490705
723	0.01901671678
724	0.01897818126
725	0.01894395423
726	0.01890968689
727	0.0188771722
728	0.01883665028
729	0.01880620031
730	0.0187709258
731	0.01873718742
732	0.01870269882
733	0.01867181979
734	0.01863844507
735	0.01860343791
736	0.01856514642
737	0.01853345392
738	0.01849790908
739	0.01845829815
740	0.01842474077
741	0.01839256927
742	0.01835369135
743	0.01831805081
744	0.01828364374
745	0.01825179323
746	0.01821407879
747	0.01817853511
748	0.01814300208
749	0.01811199055
750	0.01808237505
751	0.01804738526
752	0.01801209238
753	0.01798019405
754	0.01794731832
755	0.01791279876
756	0.01788293134
757	0.01785100026
758	0.01781789241
759	0.01778561982
760	0.01775719426
761	0.01772137158
762	0.01768528602
763	0.01765640997
764	0.01762675021
765	0.0175959697
766	0.01756474091
767	0.01753065241
768	0.01749796586
769	0.01746647151
770	0.01743557295
771	0.01740578112
772	0.01737023187
773	0.01733648641
774	0.01730415108
775	0.01727515094
776	0.0172432408
777	0.01721512164
778	0.01718679628
779	0.01715252254
780	0.01711686006
781	0.01708310546
782	0.01705221078
783	0.01702325736
784	0.01699115982
785	0.01695904596
786	0.01692775597
787	0.01689749654
788	0.01686932483
789	0.01683812722
790	0.01681153583
791	0.01678196673
792	0.01674779172
793	0.01671645737
794	0.0166873702
795	0.01665712206
796	0.01662409605
797	0.01659694851
798	0.01656218354
799	0.01653267202
800	0.01649731122
801	0.01646702566
802	0.01643775891
803	0.01640956736
804	0.01637569297
805	0.01634159166
806	0.01630858874
807	0.01627860884
808	0.0162482963
809	0.01621617561
810	0.01618195462
811	0.01615258436
812	0.01612428924
813	0.01609420272
814	0.01606527959
815	0.0160357433
816	0.01600795294
817	0.01597449571
818	0.01594331925
819	0.01591151651
820	0.01588372127
821	0.0158581014
822	0.01582842223
823	0.01579647566
824	0.01576658914
825	0.01573852493
826	0.01571243967
827	0.01568325707
828	0.01565724252
829	0.01562918834
830	0.01560096161
831	0.01557189969
832	0.01554042277
833	0.01551609704
834	0.01549100634
835	0.01546356574
836	0.01543886401
837	0.0154141037
838	0.01538633602
839	0.01535897284
840	0.01533281215
841	0.0153051378
842	0.01527748067
843	0.01525180621
844	0.01522639973
845	0.01520013919
846	0.0151725693
847	0.01514737216
848	0.01511961823
849	0.01508821889
850	0.01506424438
851	0.01503355479
852	0.01500623009
853	0.01497781387
854	0.01494807905
855	0.01492057556
856	0.01489375646
857	0.01486390826
858	0.01483728244
859	0.01480708564
860	0.01477931933
861	0.01475197436
862	0.01472551872
863	0.01470186526
864	0.01467181281
865	0.01464623966
866	0.01462156376
867	0.01459686129
868	0.01456809096
869	0.01454078574
870	0.01451579793
871	0.0144907054
872	0.01446556992
873	0.01443734121
874	0.01440835965
875	0.01438208227
876	0.01435363849
877	0.01432634156
878	0.01430380224
879	0.01427735699
880	0.01425241742
881	0.01422803038
882	0.01420574911
883	0.01417781214
884	0.01415483398
885	0.0141292159
886	0.01409970995
887	0.01407526926
888	0.0140476251
889	0.01402251083
890	0.01399661769
891	0.01397263463
892	0.01394766005
893	0.01392252715
894	0.01389372648
895	0.01387128222
896	0.01384717633
897	0.01382352486
898	0.01379670293
899	0.01377201427
900	0.01375016847
901	0.01372682114
902	0.01369948904
903	0.01367656642
904	0.0136523041
905	0.0136287437
906	0.01360452768
907	0.01357735909
908	0.01355566489
909	0.0135282857
910	0.01350163668
911	0.01347834399
912	0.01345738337
913	0.01343314609
914	0.01340660142
915	0.01338112344
916	0.01336014748
917	0.01333351841
918	0.01330985408
919	0.01328570577
920	0.01326378659
921	0.01323665621
922	0.01321289829
923	0.0131909462
924	0.01316583739
925	0.01314025931
926	0.01311606292
927	0.01309571755
928	0.0130730996
929	0.01305143836
930	0.01302535993
931	0.01299921609
932	0.01297598723
933	0.01295052988
934	0.01292772957
935	0.01290626082
936	0.01288331631
937	0.01285860004
938	0.01283563375
939	0.01281525794
940	0.01279142847
941	0.0127696129
942	0.01274804363
943	0.01272861404
944	0.01270676405
945	0.01268404814
946	0.01265883792
947	0.01263673284
948	0.012612032
949	0.01258956882
950	0.01256746324
951	0.01254560049
952	0.01252274117
953	0.01250172501
954	0.01248271341
955	0.01246051805
956	0.01244113677
957	0.01242051693
958	0.01239662373
959	0.01237197287
960	0.01235052157
961	0.01233070622
962	0.01230849379
963	0.01228515478
964	0.01226699426
965	0.01224576327
966	0.01222424967
967	0.01219912947
968	0.01217766109
969	0.01215710463
970	0.01213267266
971	0.01211031399
972	0.01208896862
973	0.01206412745
974	0.0120432317
975	0.01202231672
976	0.01199859244
977	0.01197701963
978	0.01195274881
979	0.01193445855
980	0.01191389091
981	0.0118945458
982	0.0118715593
983	0.0118484833
984	0.01182432473
985	0.01180397194
986	0.01178442744
987	0.01176322045
988	0.01174195587
989	0.01172212723
990	0.01170315639
991	0.01168407319
992	0.01166387331
993	0.01164433304
994	0.0116212679
995	0.0116018555
996	0.01157947282
997	0.01155671376
998	0.01153539141
999	0.01151686245
